name;candidate_urls;doi;paragraph
c3net;https://cran.r-project.org/web/packages/c3net/index.html;10.1186/s12864-016-3317-7;To infer GRNs by individual algorithms, we used MINET package [52] for ARACNE, CLR, MRNET and RELNET, c3net packages for C3NET, bc3net packages for BC3NET, source code obtained from http://www.montefiore.ulg.ac.be/~huynh-thu/software.html for GENIE3, source code obtained from GP-DREAM network inference website (http://dream.broadinstitute.org/) for TIGRESS, and source code from http://comp-sysbio.org/narromi.htm for NARROMI
c3net;https://cran.r-project.org/web/packages/c3net/index.html;10.1371/journal.pcbi.1003361;used links with top 100,000 highest confidence scores from each of 35 algorithms for analyses [35], we used top 100,000 links from c3net, ggm, and mrnet for analyses in this study.
c3net;https://cran.r-project.org/web/packages/c3net/index.html;10.1186/1745-6150-6-31;Further, we produced a vignette file which can be found in the inst folder of c3net where all explanations and examples of the functions of c3net can be found in a PDF document.
ICS;https://cran.r-project.org/web/packages/ICS/index.html;10.1002/hbm.24944;As discussed above, ICS takes advantage of prior calculation of matrices as well as the regional calculations to decrease the number of permutations in computation
ICS;https://cran.r-project.org/web/packages/ICS/index.html;10.1371/journal.pone.0035477;Images were processed with ImageJ 1.42q software [19] and PSC colocalization plugin according with the procedure of French et al., [20] Briefly, confocal images were opened in ImageJ software with the ICS_Opener pluggin and decomposed in red (FLICA, active caspase-3 and-7), green (calcein, intracellular esterases), and blue channels of eight bytes each, and a mask with only the sperm cell inside was made with the aid of the blue channel
ICS;https://cran.r-project.org/web/packages/ICS/index.html;10.1186/1471-2164-16-S1-S3;Sequence capture and primary analysis were performed by the instruments ICS and SETS softwares
NAM;https://cran.r-project.org/web/packages/NAM/index.html;10.3390/jcm10153374;SEID criteria were evaluated by questions derived from the practical recommendations proposed by the IOM/NAM “tool kit” [11], giving examples of terms ME/CFS patients commonly use to describe their symptoms and potential questions that can alert clinicians to the diagnosis
NAM;https://cran.r-project.org/web/packages/NAM/index.html;10.1111/pbi.12528;For instance, a set of 28 crossing combinations in MAGIC and 10 crossing combinations in NAM were compared
NAM;https://cran.r-project.org/web/packages/NAM/index.html;10.1007/s00122-019-03410-4;NAM was performed both on the BLUP for each trait from the combined analysis of seven environments and on the mean values for each trait in each individual environment from individual environment analyses using the NAM package (Xavier et al
rmda;https://cran.r-project.org/web/packages/rmda/index.html,https://github.com/mdbrown/rmda;10.3389/fonc.2021.710909;DCA was generated using the “rmda” package
rmda;https://cran.r-project.org/web/packages/rmda/index.html,https://github.com/mdbrown/rmda;10.3389/fonc.2021.697948;Based on the factors identified, we built a nomogram through the R package “rms” to build a response-related prediction nomogram and used decision curve analysis (DCA), calibration curves, receiver operating characteristic (ROC) curves, and concordance index (C-index) to validate the nomogram (31, 32) through the R packages “Hmisc”, “ROCR”, “rms”, and “rmda”
rmda;https://cran.r-project.org/web/packages/rmda/index.html,https://github.com/mdbrown/rmda;10.1186/s12891-021-04414-2;R software version 3.6.2 (http://www.r-project.org) including multiple R packages (Including regplot, rms, rmda and pROC) was employed to draw graphics, such as Nomogram, Calibration plot, DCA graph, ROC curve and KM curve
splancs;https://cran.r-project.org/web/packages/splancs/index.html;10.1038/s41598-019-51447-8;All analyses were implemented in the R statistical platform and analysed using the packages plyr, ggplot, multilevel, lubridate and splancs.
splancs;https://cran.r-project.org/web/packages/splancs/index.html;10.1371/journal.pone.0020682;All statistical analyses were performed using the software R 2.7.1 [71] with the following additional packages: ade4, geoR, gstat, maptools, pgirmess, pvclust, spdep, splancs, and vegan.
splancs;https://cran.r-project.org/web/packages/splancs/index.html;10.1371/journal.pone.0207451;R software [31] and the following R libraries: StatMatch, vegan, splancs, rgdal, fields, gstat, FD, raster, maptools were used.
Cronbach;https://cran.r-project.org/web/packages/Cronbach/index.html;10.1186/1472-6963-10-188;Pearson correlation coefficients (p-values) of health worker-level associations between indices identified through Cronbach Alpha Analysis, 2007.
BASS;https://cran.r-project.org/web/packages/BASS/index.html;10.3390/biomedicines8110464;Diagram of the different applications of BASS: clinical applications, modeling physiological and pathological process and drugs discovery
BASS;https://cran.r-project.org/web/packages/BASS/index.html;10.1038/s41598-021-97995-w;They all have a fixed computational cost of image reconstructions (nearly the same computational cost as BASS).
BASS;https://cran.r-project.org/web/packages/BASS/index.html;10.1186/s12888-021-03356-2;Consenting and completing baseline measures through BASS is simple, works on several devices and can be completed at any time of the day
lomb;https://cran.r-project.org/web/packages/lomb/index.html;10.1186/s12916-020-01569-y;For each patient, we calculated two parameters using the “lomb” package available for R [24]: (1) normalized power and (2) peak period
lomb;https://cran.r-project.org/web/packages/lomb/index.html;10.1016/j.csbj.2021.07.025;Mutperiod utilizes the Lomb-Scargle periodogram R package, lomb, to quantify the nucleosome mutational periodicities similarly to previous work [1], [2]
lomb;https://cran.r-project.org/web/packages/lomb/index.html;10.1371/journal.pone.0163808;Lomb-Scargle periodogram analyses were applied on hourly datasets using the “lomb” R package [44]
pensim;https://cran.r-project.org/web/packages/pensim/index.html;10.1002/sim.6782;We used the package ‘glmnet’ to fit models using ridge, lasso and adaptive lasso and the packages ‘pensim’ for elastic net and ‘ncvreg’ for SCAD
pensim;https://cran.r-project.org/web/packages/pensim/index.html;10.1371/journal.pone.0141524;The “pensim” package was used for simultaneous optimization of λ 1 and λ 2 (Enet 3) [10]
pensim;https://cran.r-project.org/web/packages/pensim/index.html;10.1186/s12920-016-0218-1;We performed the Elastic Net [23] using the opt2D function of the “pensim” R package to predict the survival of CRC patients from microarray data
LSAfun;https://cran.r-project.org/web/packages/LSAfun/index.html;10.3389/fpsyg.2016.01646;For this selection procedure, we used the package LSAfun (Günther et al., 2015) for R (R Core Team, 2015).
LSAfun;https://cran.r-project.org/web/packages/LSAfun/index.html;10.3758/s13428-020-01453-w;The cosine was computed between word vectors using the LSAfun package of Günther et al
LSAfun;https://cran.r-project.org/web/packages/LSAfun/index.html;10.1186/s12874-020-00986-0;All analyses were undertaken in R [14], using the packages ‘tm (v0.6–2)’ [15], ‘stringr (v1.10)’ [16], ‘LSAfun (v0.5.1)’ [17], and ‘ggplot2 (v 2_3.1.0)’ [18].
cprobit;https://cran.r-project.org/web/packages/cprobit/index.html;10.1186/s12874-020-01027-6;We implemented the proposed three-step workflow as an R package named cprobit [24] (see Additional file 3 for a reproducible example)
cprobit;https://cran.r-project.org/web/packages/cprobit/index.html;10.1186/s12874-020-01027-6;Description of a reproducible example using the cprobit package.
cprobit;https://cran.r-project.org/web/packages/cprobit/index.html;10.1186/s12874-020-01027-6;A simulated dataset based on this study is provided in the cprobit package
mrMLM.GUI;https://cran.r-project.org/web/packages/mrMLM.GUI/index.html;10.3389/fpls.2021.666796;Then, the GWAS was conducted with the software mrMLM.GUI V3.0 (Zhang Y
mrMLM.GUI;https://cran.r-project.org/web/packages/mrMLM.GUI/index.html;10.1016/j.gpb.2020.06.006;In addition, the graphical user interface software, mrMLM.GUI v4.0.2, built upon Shiny, is available as well
mrMLM.GUI;https://cran.r-project.org/web/packages/mrMLM.GUI/index.html;10.1186/s12870-021-03127-x;FASTmrEMMA and FASTmrMLM were conducted with the software package mrMLM.GUI V3.2 with five PCs and kinship to control structure
ads;https://cran.r-project.org/web/packages/ads/index.html;10.1002/ece3.4592;The L 12 (r)‐function was calculated between 1 m and 10 m for distance r by using the package ads (Pélissier & Goreaud, 2015) for free statistical software R (R Core Team, 2017)
ads;https://cran.r-project.org/web/packages/ads/index.html;10.1186/s13104-015-1722-7;Data processing was performed using customised software (ads, Version 4.01, UK Labs, Kempten, Germany).
ads;https://cran.r-project.org/web/packages/ads/index.html;10.1155/2018/9319258;Strain gauge, force plate, EMG, and accelerometer signals were amplified using a custom-built universal amplifier (UMV, uk-labs, Kempen, Germany) and sampled at a rate of 1 kHz using the software package ads (version 1.12, uk-labs, Kempen, Germany), whereas the Locomètre signals were recorded without additional amplification using a software package provided by the manufacturer.
hydroPSO;https://cran.r-project.org/web/packages/hydroPSO/index.html,https://github.com/hzambran/hydroPSO;10.1007/s11356-020-10594-6;Thus, we performed two iterations of particle swarm optimization (PSO) as implemented in the hydroPSO package (Zambrano-Bigiarini and Rojas 2013) in GNU R Version 3.4.1
hydroPSO;https://cran.r-project.org/web/packages/hydroPSO/index.html,https://github.com/hzambran/hydroPSO;10.3758/s13428-020-01449-6;Optimization was performed using the hydroPSO implementation of the particle swarm algorithm in R (Zambrano-Bigiarini & Rojas, 2018), which performs efficient optimization by simulating a swarm of “particles” that attempt different parameter values
hydroPSO;https://cran.r-project.org/web/packages/hydroPSO/index.html,https://github.com/hzambran/hydroPSO;10.1371/journal.pone.0178083;To carry out the hydroPSO optimization procedure that we used for our research, one needs the CIELAB coordinates of the Munsell chips shown in Fig 1
bigutilsr;https://cran.r-project.org/web/packages/bigutilsr/index.html,https://github.com/privefl/bigutilsr;10.1093/bioinformatics/btaa520;We implement (the two parts of) this statistic in function prob_dist of R package bigutilsr
bigutilsr;https://cran.r-project.org/web/packages/bigutilsr/index.html,https://github.com/privefl/bigutilsr;10.1093/bioinformatics/btaa520;To make it fast, we use the fast KNN implementation of R package nabor (Elseberg ) and parallelize it in function knn_parallel of package bigutilsr
bigutilsr;https://cran.r-project.org/web/packages/bigutilsr/index.html,https://github.com/privefl/bigutilsr;10.1093/bioinformatics/btaa520;We then implemented these solutions in R packages bigsnpr and bigutilsr
locfit;https://cran.r-project.org/web/packages/locfit/index.html;10.1186/1471-2156-14-44;The sex-specific genetic positions were interpolated using a local regression with a quadratic fit as implemented by the “locfit” package [43] of the statistical software R
locfit;https://cran.r-project.org/web/packages/locfit/index.html;10.1038/s41598-020-77162-3;We interpolated locfit output using interp1.m function and applied z-score normalization to get the normalized density per cortical state per second
locfit;https://cran.r-project.org/web/packages/locfit/index.html;10.1371/journal.pgen.1005195;Using log2 transformed expression values, after normalization (S2 Table), the expression profiles of all transcripts of S and M strains were made continuous over time using locfit [74] with the bandwidth parameter ‘h’ optimized at 1.21 (S1 Text (Section 4), S4 Fig, S3 Table)
