,id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability (ground truth),metadata_name,metadata_authors,metadata_keywords,metadata_description,name_metric,author_metric,paragraph_metric,keywords_metric,language_metric,average,min,max
217,2477,earth,10.3390/healthcare9060710,"We used R package “stats”, “e1071”, “earth”, “rpart”, “XGBoost” to construct the prediction models LR, CART, SVR, MARS, and XGBoost, respectively.","Yen-Chun Huang,Shao‐Jung Li,Mingchih Chen,Tian‐Shyug Lee","Bypass grafting,Government (linguistics),Hemodialysis,Medical insurance,Health care","https://cran.r-project.org/package=earth, https://github.com/cran/earth",https://github.com/cran/earth,1,earth,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  earth — Multivariate Adaptive Regression Splines. Homepage: http://www.milbo.users.sonic.net/earth/,1.0,0.4900793650793651,0.5847529172897339,0.0480889156460762,1.0,0.624584239603035,0.0480889156460762,1.0
218,2485,earth,10.3390/healthcare9060710,"We used R package “stats”, “e1071”, “earth”, “rpart”, “XGBoost” to construct the prediction models LR, CART, SVR, MARS, and XGBoost, respectively.","Yen-Chun Huang,Shao‐Jung Li,Mingchih Chen,Tian‐Shyug Lee","Bypass grafting,Government (linguistics),Hemodialysis,Medical insurance,Health care","https://cran.r-project.org/package=earth, https://github.com/cran/earth",https://cran.r-project.org/package=earth,1,earth,"Stephen Milborrow, Trevor Hastie, Rob Tibshirani, Alan Miller, Thomas Lumley",fast mars,"Build regression models using the techniques in Friedman's papers """"Fast MARS"""" and """"Multivariate Adaptive Regression Splines"""" <doi:10.1214/aos/1176347963>. (The term """"MARS"""" is trademarked and thus not used in the name of the package.)",1.0,0.5846560846560847,0.5276859998703003,-0.0066932323388755,1.0,0.6211297704375018,-0.0066932323388755,1.0
219,2519,enetLTS,10.1186/s12859-020-03653-9,"Other genes selected by enetLTS, FOXA1 [25], GATA3 [25], SPDEF [26], FOXC1 [27], EN1 [28], HORMAD1 [29], KRT16 [30], and CT83 [31], have been reported to be related to TNBC","Hongwei Sun,Yuehua Cui,Hui Wang,Haixia Liu,Tong Wang","Computational biology,Outlier,Omics","https://cran.r-project.org/package=enetLTS, https://github.com/fatmasevinck/enetLTS, https://github.com/cran/enetLTS",https://cran.r-project.org/package=enetLTS,1,enetLTS,"Fatma Sevinc Kurnaz, Irene Hoffmann, Peter Filzmoser","outlier free subsets, fully robust versions, elastic net penalties, elastic net estimator, done via cross","Fully robust versions of the elastic net estimator are introduced for linear and binary and multinomial regression, in particular high dimensional data. The algorithm searches for outlier free subsets on which the classical elastic net estimators can be applied. A reweighting step is added to improve the statistical efficiency of the proposed estimators. Selecting appropriate tuning parameters for elastic net penalties are done via cross-validation.",1.0,0.5382621082621083,0.082358494400978,0.3552388250827789,,0.4939648569364663,0.082358494400978,1.0
220,2521,enetLTS,10.1186/s12859-020-03653-9,"Other genes selected by enetLTS, FOXA1 [25], GATA3 [25], SPDEF [26], FOXC1 [27], EN1 [28], HORMAD1 [29], KRT16 [30], and CT83 [31], have been reported to be related to TNBC","Hongwei Sun,Yuehua Cui,Hui Wang,Haixia Liu,Tong Wang","Computational biology,Outlier,Omics","https://cran.r-project.org/package=enetLTS, https://github.com/fatmasevinck/enetLTS, https://github.com/cran/enetLTS",https://github.com/fatmasevinck/enetLTS,1,enetLTS,Fatma Sevinc KURNAZ,,"Robust and sparse methods for high diemnsional data including gaussian, binomial and multinomial families",1.0,0.4453134584713532,-0.019551295787096,0.3023188710212707,,0.432020258426382,-0.019551295787096,1.0
221,2545,fastDummies,10.1016/j.prevetmed.2021.105395,"There were 57 categorical variables which were coded as 105 dummy variables for the elastic net models (Kassambara, 2018) using fastDummies (Kaplan, 2020)","Kate Lewis,Martin Green,Johanna Witt,Laura Green","Flock,Lameness,Triangulation","https://cran.r-project.org/package=fastDummies, https://github.com/jacobkap/fastDummies, https://github.com/cran/fastDummies",https://github.com/jacobkap/fastDummies,1,fastDummies,Jacob Kaplan,"binary-data, dummy-columns, dummy-data, dummy-rows, dummy-variable",The goal of fastDummies is to quickly create dummy variables (columns) and dummy rows.,1.0,0.4861111111111111,0.5167952179908752,0.0659460499882698,,0.517213094772564,0.0659460499882698,1.0
222,2547,fastDummies,10.1016/j.prevetmed.2021.105395,"There were 57 categorical variables which were coded as 105 dummy variables for the elastic net models (Kassambara, 2018) using fastDummies (Kaplan, 2020)","Kate Lewis,Martin Green,Johanna Witt,Laura Green","Flock,Lameness,Triangulation","https://cran.r-project.org/package=fastDummies, https://github.com/jacobkap/fastDummies, https://github.com/cran/fastDummies",https://cran.r-project.org/package=fastDummies,1,fastDummies,"Jacob Kaplan, Benjamin Schlegel","significant speed increase, creating dummy variables, creates dummy columns, date columns","Creates dummy columns from columns that have categorical variables (character or factor types). You can also specify which columns to make dummies out of, or which columns to ignore. Also creates dummy rows from character, factor, and Date columns. This package provides a significant speed increase from creating dummy variables through model.matrix().",1.0,0.579040404040404,0.4996934235095978,0.0330023691058158,,0.5279340491639544,0.0330023691058158,1.0
223,2602,funFEM,10.1371/journal.pone.0242197,"Once again, funFEM and funHDDC produced a hard partition with posterior probabilities equal to either 0 or 1, thus highlighting their tendency to discover hard partitions.","Paolo Giordani,Serena K. Perna,Annamaria Bianchi,Antonio Pizzulli,Salvatore Tripodi,Paolo Maria Matricardi","Cluster analysis,Fuzzy clustering,Data mining,Fuzzy logic,Computer science,mHealth","https://cran.r-project.org/package=funFEM, https://github.com/cran/funFEM",https://cran.r-project.org/package=fun,1,fun,"Yihui Xie, Yixuan Qiu, Taiyun Wei","classic mine sweeper, sliding puzzles, r games, funny stuff","This is a collection of R games and other funny stuff, such as the classic Mine sweeper and sliding puzzles.",0.8833333333333334,0.5146953405017921,0.0530437380075454,0.0622706487774848,,0.3783357651550389,0.0530437380075454,0.8833333333333334
224,2609,funFEM,10.1371/journal.pone.0242197,"Specifically, funFEM and funHDDC assigned the patients to the clusters with posterior probabilities essentially equal to 1 even if, as already observed, some functionals shared the features of both the clusters and therefore more uncertainty in the cluster assignment would be desirable","Paolo Giordani,Serena K. Perna,Annamaria Bianchi,Antonio Pizzulli,Salvatore Tripodi,Paolo Maria Matricardi","Cluster analysis,Fuzzy clustering,Data mining,Fuzzy logic,Computer science,mHealth","https://cran.r-project.org/package=funFEM, https://github.com/cran/funFEM",https://cran.r-project.org/package=fun,1,fun,"Yihui Xie, Yixuan Qiu, Taiyun Wei","classic mine sweeper, sliding puzzles, r games, funny stuff","This is a collection of R games and other funny stuff, such as the classic Mine sweeper and sliding puzzles.",0.8833333333333334,0.5146953405017921,-0.0145129701122641,0.0622706487774848,,0.3614465881250865,-0.0145129701122641,0.8833333333333334
225,2615,furniture,10.1186/s12957-021-02391-3,"We used the R software environment for statistical analysis version 4.0.2 (2020-06-22) and the packages dplyr, furniture, and epiR","Isabela Panzeri Carlotti Buzatto,Francisco José Cândido dos Reis,Jurandyr Moreira de Andrade,Tamara Cristina Gomes Ferraz Rodrigues,Jéssica Maria Camargo Borba,Amanda Homse Netto,Marina Sconzo Polydoro,Daniel Guimarães Tiezzi","Medicine,Breast cancer,Surgical oncology,Radiology,Axillary lymph nodes,Axillary Lymph Node Dissection,Lymph node,Axilla","https://cran.r-project.org/package=furniture, https://github.com/TysonStanley/furniture, https://github.com/cran/furniture",https://github.com/TysonStanley/furniture,1,furniture,Tyson Barrett,"cran, descriptive-statistics, exploratory-data-analysis, health, table-one, table1, tables, tidy, tidyverse","The furniture R package contains table1 for publication-ready simple and stratified descriptive statistics, tableC for publication-ready correlation matrixes, and other tables #rstats",1.0,0.5105415417915418,0.7684007287025452,-0.0096911452710628,1.0,0.6538502250446048,-0.0096911452710628,1.0
226,2624,furniture,10.1186/s12957-021-02391-3,"We used the R software environment for statistical analysis version 4.0.2 (2020-06-22) and the packages dplyr, furniture, and epiR","Isabela Panzeri Carlotti Buzatto,Francisco José Cândido dos Reis,Jurandyr Moreira de Andrade,Tamara Cristina Gomes Ferraz Rodrigues,Jéssica Maria Camargo Borba,Amanda Homse Netto,Marina Sconzo Polydoro,Daniel Guimarães Tiezzi","Medicine,Breast cancer,Surgical oncology,Radiology,Axillary lymph nodes,Axillary Lymph Node Dissection,Lymph node,Axilla","https://cran.r-project.org/package=furniture, https://github.com/TysonStanley/furniture, https://github.com/cran/furniture",https://cran.r-project.org/package=furniture,1,furniture,"Tyson S. Barrett, Emily Brignone, Daniel J. Laxman","simplify common tasks, provides frequency counts, descriptive statistics common, themed functions","Contains four main functions (i.e., four pieces of furniture): table1() which produces a well-formatted table of descriptive statistics common as Table 1 in research articles, tableC() which produces a well-formatted table of correlations, tableF() which provides frequency counts, and washer() which is helpful in cleaning up the data. These furniture-themed functions are designed to simplify common tasks in quantitative analysis. Other data summary and cleaning tools are also available.",1.0,0.532712215320911,0.6533757448196411,-0.0811085551977157,1.0,0.6209958809885673,-0.0811085551977157,1.0
227,2649,gdsCAD,10.3390/cells7080094,"The mask was manufactured by Delta Mask, Toppan, Netherlands, using a GDSII layout file that was created using the Python platform and gdsCAD 0.4.5 package containing the pattern designs; i.e., circle patterns with a diameter 50 ?m","André du Toit,Sholto de Wet,Jan‐Hendrik S. Hofmeyr,K.K. Müller-Nedebock,Ben Loos","Autophagy,Flux (metallurgy),Cell biology,Autophagosome,Programmed cell death","https://pypi.org/project/gdsCAD/, https://github.com/hohlraum/gdsCAD",https://pypi.org/project/gdsCAD/,1,gdsCAD,Andrew G. Mark,"Scientific/Engineering, Electronic Design Automation (EDA)",A simple Python package for creating or reading GDSII layout files.,1.0,0.5114885114885115,0.3504254817962646,0.0886299163103103,1.0,0.5901087819190173,0.0886299163103103,1.0
228,2663,geobr,10.1371/journal.pntd.0009700,"We produced the maps using R software, geobr package [31, 32], (MIT license https://ipeagit.github.io/geobr/).","Guilherme Lopes de Oliveira,Juliane F. Oliveira,Júlia Moreira Pescarini,Roberto F. S. Andrade,Joilda Silva Nery,Maria Yury Ichihara,Liam Smeeth,Elizabeth B. Brickley,Maurício L. Barreto,Gerson Oliveira Penna,Maria Lúcia Fernandes Penna,Mauro Niskier Sanchez","Leprosy,Medicine,Socioeconomic status,Psychological intervention,Environmental health,Neglected tropical diseases","https://cran.r-project.org/package=geobr, https://github.com/ipeaGIT/geobr, https://github.com/cran/geobr",https://github.com/cran/geobr,1,geobr,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  geobr — Download Official Spatial Data Sets of Brazil. Homepage: https://ipeagit.github.io/geobr/, https://github.com/ipeaGIT/geobr  Report bugs for this package: https://github.com/ipeaGIT/geobr/issues",1.0,0.5052910052910052,0.5337852835655212,0.0777384042739868,1.0,0.6233629386261026,0.0777384042739868,1.0
229,2664,geobr,10.1371/journal.pntd.0009700,"We produced the maps using R software, geobr package [31, 32], (MIT license https://ipeagit.github.io/geobr/).","Guilherme Lopes de Oliveira,Juliane F. Oliveira,Júlia Moreira Pescarini,Roberto F. S. Andrade,Joilda Silva Nery,Maria Yury Ichihara,Liam Smeeth,Elizabeth B. Brickley,Maurício L. Barreto,Gerson Oliveira Penna,Maria Lúcia Fernandes Penna,Mauro Niskier Sanchez","Leprosy,Medicine,Socioeconomic status,Psychological intervention,Environmental health,Neglected tropical diseases","https://cran.r-project.org/package=geobr, https://github.com/ipeaGIT/geobr, https://github.com/cran/geobr",https://cran.r-project.org/package=geobr,1,geobr,"Rafael H. M. Pereira, Caio Nogueira Goncalves, Paulo Henrique Fernandes de Araujo, Guilherme Duarte Carvalho, Rodrigo Almeida de Arruda, Igor Nascimento, Barbara Santiago Pedreira da  Costa, Welligtton Silva  Cavedo, Pedro R. Andrade, Alan da Silva, Carlos Kauê Vieira Braga, Carl Schmertmann, Alessandro Samuel-Rosa, Daniel Ferreira, Marcus Saraiva, Beatriz Milz, Ipea - Institue for Applied Economic Research cph","geospatial data available, various geographic scales, various years, wide range, package includes","Easy access to official spatial data sets of Brazil as 'sf' objects in R. The package includes a wide range of geospatial data available at various geographic scales and for various years with harmonized attributes, projection and fixed topology.",1.0,0.7087616087616088,0.3841279447078705,0.0534455254673957,1.0,0.629267015787375,0.0534455254673957,1.0
230,2676,geobr,10.1371/journal.pone.0257235,"Maps data obtained using geobr, an open-source respository of public domain, official spatial data sets of Brazil [24].","Paulo J. S. Silva,Tiago Pereira,Claudia Sagastizábal,Luís Gustavo Nonato,Marcelo Cordova,Cláudio J. Struchiner","Social distance,Pandemic,Transmission (telecommunications)","https://pypi.org/project/geobr/, https://github.com/ipeaGIT/geobr",https://pypi.org/project/geobr/,1,geobr,"João Carabetta, Rafael H. M. Pereira, Caio Nogueira Goncalves, Bernardo Furtado","GIS, Visualization",geobr: Download Official Spatial Data Sets of Brazil,1.0,0.6747721841179785,0.7328289747238159,0.0731095969676971,,0.6201776889523729,0.0731095969676971,1.0
231,2691,ggnewscale,10.1186/s13040-021-00267-6,"eQTpLot was developed in R version 4.0.0 and depends on a number of packages for various aspects of its implementation (biomaRt, dplyr, GenomicRanges, ggnewscale, ggplot2, ggplotfy, ggpubr, gridExtra, Gviz, LDheatmap, patchwork) [12–21]","Theodore G. Drivas,Anastasia Lucas,Marylyn D. Ritchie","Expression quantitative trait loci,Colocalization,Genome-wide association study,Trait,Visualization,Computational biology,Quantitative trait locus","https://cran.r-project.org/package=ggnewscale, https://github.com/eliocamp/ggnewscale, https://github.com/cran/ggnewscale",https://github.com/eliocamp/ggnewscale,1,ggnewscale,Elio Campitelli,"ggplot2, r, r-package, rstats","Multiple Fill, Color and Other Scales in `ggplot2`",1.0,0.4981580510992275,0.3573701083660126,0.1191802471876144,0.0,0.3949416813305709,0.0,1.0
232,2698,ggnewscale,10.3389/fimmu.2020.620716,"Output files of the simulation were analyzed in R (Core Team, 2019) version 3.5.3 using various libraries: forcats (0.5.0), purr (0.3.4), tidyr (1.0.3), tibble (3.0.1), ggplot(2_3.3.0), tidyverse (1.3.0), viridis (0.5.1), viridisLite (0.3.0), ggnewscale (0.4.1), readr (1.3.1), dplyr (0.8.5)","Elena Merino Tejero,Danial Lashgari,Rodrigo García-Valiente,Xuefeng Gao,Fabien Crauste,Philippe A. Robert,Michael Meyer‐Hermann,María Rodríguez Martínez,S. Marieke van Ham,Jeroen E. J. Guikema,Huub Hoefsloot,Antoine H. C. van Kampen","Germinal center,Plasma cell,BCL6,CD40,Affinity maturation,Cell biology,Memory B cell,B cell","https://cran.r-project.org/package=ggnewscale, https://github.com/eliocamp/ggnewscale, https://github.com/cran/ggnewscale",https://github.com/eliocamp/ggnewscale,1,ggnewscale,Elio Campitelli,"ggplot2, r, r-package, rstats","Multiple Fill, Color and Other Scales in `ggplot2`",1.0,0.5332350049164208,0.297423779964447,-0.0070227151736617,0.0,0.3647272139414412,-0.0070227151736617,1.0
