id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability (ground truth),metadata_name,metadata_authors,metadata_keywords,metadata_description,name_metric,author_metric,paragraph_metric,keywords_metric,language_metric,average,min,max,language,metadata_language
583,MGDrivE,10.1186/s12915-020-0759-9,"Applying the MGDrivE modeling framework to our research questions, we incorporate the inheritance patterns of reciprocal chromosomal translocations and UDMEL into the inheritance module of the model (Fig. 1a, b, Additional file 2: Fig","Héctor M. Sánchez C.,Jared B. Bennett,Sean L. Wu,Gordana Rašić,Omar S. Akbari,John M. Marshall","Biology,Gene drive,Aedes aegypti","https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE",https://cran.r-project.org/package=MGDrivE,1,MGDrivE,"Héctor Manuel Sánchez Castellanos, Jared Bennett, Sean Wu, John M. Marshall","previous work developing, marshall et al, deredec et al, borne diseases control, population dynamics framework","Provides a model designed to be a reliable testbed where various gene drive interventions for mosquito-borne diseases control. It is being developed to accommodate the use of various mosquito-specific gene drive systems within a population dynamics framework that allows migration of individuals between patches in landscape. Previous work developing the population dynamics can be found in Deredec et al. (2001) <doi:10.1073/pnas.1110717108> and Hancock & Godfray (2007) <doi:10.1186/1475-2875-6-98>, and extensions to accommodate CRISPR homing dynamics in Marshall et al. (2017) <doi:10.1038/s41598-017-02744-7>.",1.0,0.8429272955742116,0.3213998675346374,0.1953444182872772,,0.5899178953490316,0.1953444182872772,1.0,,R
590,MGDrivE,10.1371/journal.pcbi.1009030,"In this paper, we describe the key developments implemented in MGDrivE 2","Sean L. Wu,Jared B. Bennett,Héctor M. Sánchez C.,Andrew J. Dolgert,Tomás M. León,John M. Marshall",Population,"https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE",https://github.com/cran/MGDrivE,1,MGDrivE,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  MGDrivE — Mosquito Gene Drive Explorer. Homepage: https://marshalllab.github.io/MGDrivE/, https://www.marshalllab.com/  Report bugs for this package: https://github.com/MarshallLab/MGDrivE/issues",1.0,0.5981481481481482,0.3010697960853576,0.0074258418753743,,0.47666094652722,0.0074258418753743,1.0,,R
591,MGDrivE,10.1371/journal.pcbi.1009030,"In this paper, we describe the key developments implemented in MGDrivE 2","Sean L. Wu,Jared B. Bennett,Héctor M. Sánchez C.,Andrew J. Dolgert,Tomás M. León,John M. Marshall",Population,"https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE",https://github.com/MarshallLab/MGDrivE,1,MGDrivE,Marshall Lab,,**MGDrivE** is a model designed to be a reliable testbed where various gene drive interventions for mosquito-borne diseases control. It is being developed to accommodate the use of various mosquito-specific gene drive systems within a population dynamics framework that allows migration of individuals between patches in landscape.,1.0,0.4685185185185185,0.4378854632377624,0.0765760987997055,,0.4957450201389966,0.0765760987997055,1.0,,R
592,MGDrivE,10.1371/journal.pcbi.1009030,"In this paper, we describe the key developments implemented in MGDrivE 2","Sean L. Wu,Jared B. Bennett,Héctor M. Sánchez C.,Andrew J. Dolgert,Tomás M. León,John M. Marshall",Population,"https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE",https://cran.r-project.org/package=MGDrivE,1,MGDrivE,"Héctor Manuel Sánchez Castellanos, Jared Bennett, Sean Wu, John M. Marshall","previous work developing, marshall et al, deredec et al, borne diseases control, population dynamics framework","Provides a model designed to be a reliable testbed where various gene drive interventions for mosquito-borne diseases control. It is being developed to accommodate the use of various mosquito-specific gene drive systems within a population dynamics framework that allows migration of individuals between patches in landscape. Previous work developing the population dynamics can be found in Deredec et al. (2001) <doi:10.1073/pnas.1110717108> and Hancock & Godfray (2007) <doi:10.1186/1475-2875-6-98>, and extensions to accommodate CRISPR homing dynamics in Marshall et al. (2017) <doi:10.1038/s41598-017-02744-7>.",1.0,0.8540391937028473,0.1877928078174591,0.3725646138191223,,0.6035991538348572,0.1877928078174591,1.0,,R
599,MGDrivE,10.1371/journal.pgen.1009385,"This approach is similar to that of MGDrivE [86], however our model is strictly deterministic, not species-specific, considers space differently (we assume large, 1–3 panmictic populations compared to MGDrivE’s more spatially explicit dynamics), we track haplotypes rather than just genotypes, and can adjust recombination distance between loci","Georg Oberhofer,Tobin Ivy,Bruce A. Hay","Gene drive,Biology,Genetics,CRISPR,Cas9,Gene,Limiting","https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE",https://github.com/cran/MGDrivE,1,MGDrivE,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  MGDrivE — Mosquito Gene Drive Explorer. Homepage: https://marshalllab.github.io/MGDrivE/, https://www.marshalllab.com/  Report bugs for this package: https://github.com/MarshallLab/MGDrivE/issues",1.0,0.6193693693693694,0.2594362497329712,0.3541141450405121,,0.5582299410357132,0.2594362497329712,1.0,,R
600,MGDrivE,10.1371/journal.pgen.1009385,"This approach is similar to that of MGDrivE [86], however our model is strictly deterministic, not species-specific, considers space differently (we assume large, 1–3 panmictic populations compared to MGDrivE’s more spatially explicit dynamics), we track haplotypes rather than just genotypes, and can adjust recombination distance between loci","Georg Oberhofer,Tobin Ivy,Bruce A. Hay","Gene drive,Biology,Genetics,CRISPR,Cas9,Gene,Limiting","https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE",https://github.com/MarshallLab/MGDrivE,1,MGDrivE,Marshall Lab,,**MGDrivE** is a model designed to be a reliable testbed where various gene drive interventions for mosquito-borne diseases control. It is being developed to accommodate the use of various mosquito-specific gene drive systems within a population dynamics framework that allows migration of individuals between patches in landscape.,1.0,0.4429429429429429,0.4947656393051147,0.4714442491531372,,0.6022882078502987,0.4429429429429429,1.0,,R
601,MGDrivE,10.1371/journal.pgen.1009385,"This approach is similar to that of MGDrivE [86], however our model is strictly deterministic, not species-specific, considers space differently (we assume large, 1–3 panmictic populations compared to MGDrivE’s more spatially explicit dynamics), we track haplotypes rather than just genotypes, and can adjust recombination distance between loci","Georg Oberhofer,Tobin Ivy,Bruce A. Hay","Gene drive,Biology,Genetics,CRISPR,Cas9,Gene,Limiting","https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE",https://cran.r-project.org/package=MGDrivE,1,MGDrivE,"Héctor Manuel Sánchez Castellanos, Jared Bennett, Sean Wu, John M. Marshall","previous work developing, marshall et al, deredec et al, borne diseases control, population dynamics framework","Provides a model designed to be a reliable testbed where various gene drive interventions for mosquito-borne diseases control. It is being developed to accommodate the use of various mosquito-specific gene drive systems within a population dynamics framework that allows migration of individuals between patches in landscape. Previous work developing the population dynamics can be found in Deredec et al. (2001) <doi:10.1073/pnas.1110717108> and Hancock & Godfray (2007) <doi:10.1186/1475-2875-6-98>, and extensions to accommodate CRISPR homing dynamics in Marshall et al. (2017) <doi:10.1038/s41598-017-02744-7>.",1.0,0.5094478281097999,0.4581228196620941,0.1791256815195083,,0.5366740823228506,0.1791256815195083,1.0,,R
608,MGDrivE,10.3390/insects11010052,"Various gene drive model platforms exist, including SkeeterBuster, SLiM 2/3, and MGDrivE, although they vary in flexibility [85,86,87,88].","Adeline E. Williams,Alexander W. E. Franz,William Reid,Ken E. Olson","Biology,Aedes aegypti,Arbovirus,Gene drive,Population,Vector (molecular biology),Effector,Dengue fever","https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE",https://github.com/cran/MGDrivE,1,MGDrivE,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  MGDrivE — Mosquito Gene Drive Explorer. Homepage: https://marshalllab.github.io/MGDrivE/, https://www.marshalllab.com/  Report bugs for this package: https://github.com/MarshallLab/MGDrivE/issues",1.0,0.4880952380952381,0.4343606233596802,0.3035835027694702,,0.5565098410560971,0.3035835027694702,1.0,,R
609,MGDrivE,10.3390/insects11010052,"Various gene drive model platforms exist, including SkeeterBuster, SLiM 2/3, and MGDrivE, although they vary in flexibility [85,86,87,88].","Adeline E. Williams,Alexander W. E. Franz,William Reid,Ken E. Olson","Biology,Aedes aegypti,Arbovirus,Gene drive,Population,Vector (molecular biology),Effector,Dengue fever","https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE",https://github.com/MarshallLab/MGDrivE,1,MGDrivE,Marshall Lab,,**MGDrivE** is a model designed to be a reliable testbed where various gene drive interventions for mosquito-borne diseases control. It is being developed to accommodate the use of various mosquito-specific gene drive systems within a population dynamics framework that allows migration of individuals between patches in landscape.,1.0,0.4828042328042328,0.6189882755279541,0.6338399648666382,,0.6839081182997062,0.4828042328042328,1.0,,R
610,MGDrivE,10.3390/insects11010052,"Various gene drive model platforms exist, including SkeeterBuster, SLiM 2/3, and MGDrivE, although they vary in flexibility [85,86,87,88].","Adeline E. Williams,Alexander W. E. Franz,William Reid,Ken E. Olson","Biology,Aedes aegypti,Arbovirus,Gene drive,Population,Vector (molecular biology),Effector,Dengue fever","https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE",https://cran.r-project.org/package=MGDrivE,1,MGDrivE,"Héctor Manuel Sánchez Castellanos, Jared Bennett, Sean Wu, John M. Marshall","previous work developing, marshall et al, deredec et al, borne diseases control, population dynamics framework","Provides a model designed to be a reliable testbed where various gene drive interventions for mosquito-borne diseases control. It is being developed to accommodate the use of various mosquito-specific gene drive systems within a population dynamics framework that allows migration of individuals between patches in landscape. Previous work developing the population dynamics can be found in Deredec et al. (2001) <doi:10.1073/pnas.1110717108> and Hancock & Godfray (2007) <doi:10.1186/1475-2875-6-98>, and extensions to accommodate CRISPR homing dynamics in Marshall et al. (2017) <doi:10.1038/s41598-017-02744-7>.",1.0,0.6419554363216335,0.5745832920074463,0.4146995544433594,,0.6578095706931097,0.4146995544433594,1.0,,R
617,MGDrivE,10.7554/eLife.65939,"To determine the number of releases required to introgress effector genes into 95% of the female portion of a population, and ascertain how long that introgression could be effective (up to 4 years; Figure 4), we performed simulations using the full version of MGDrivE (Sanchez et al., 2019), implementing overlapping generations and density-dependent growth effects on aquatic stages","Nikolay P. Kandul,Junru Liu,Jared B. Bennett,John M. Marshall,Omar S. Akbari","Gene drive,CRISPR,Biology,Cas9,Population,Genetics","https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE",https://github.com/cran/MGDrivE,1,MGDrivE,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  MGDrivE — Mosquito Gene Drive Explorer. Homepage: https://marshalllab.github.io/MGDrivE/, https://www.marshalllab.com/  Report bugs for this package: https://github.com/MarshallLab/MGDrivE/issues",1.0,0.4861111111111111,0.299073725938797,0.3840492963790893,,0.5423085333572494,0.299073725938797,1.0,,R
618,MGDrivE,10.7554/eLife.65939,"To determine the number of releases required to introgress effector genes into 95% of the female portion of a population, and ascertain how long that introgression could be effective (up to 4 years; Figure 4), we performed simulations using the full version of MGDrivE (Sanchez et al., 2019), implementing overlapping generations and density-dependent growth effects on aquatic stages","Nikolay P. Kandul,Junru Liu,Jared B. Bennett,John M. Marshall,Omar S. Akbari","Gene drive,CRISPR,Biology,Cas9,Population,Genetics","https://cran.r-project.org/package=MGDrivE, https://github.com/MarshallLab/MGDrivE, https://github.com/cran/MGDrivE",https://github.com/MarshallLab/MGDrivE,1,MGDrivE,Marshall Lab,,**MGDrivE** is a model designed to be a reliable testbed where various gene drive interventions for mosquito-borne diseases control. It is being developed to accommodate the use of various mosquito-specific gene drive systems within a population dynamics framework that allows migration of individuals between patches in landscape.,1.0,0.5555555555555556,0.4727993011474609,0.4673741161823272,,0.6239322432213359,0.4673741161823272,1.0,,R
