name,paragraph,doi,synonyms,language,authors,urls,not_urls
Ctrax,Tracking was performed with Ctrax and FixErrors Matlab GUI using the guidelines of Branson et al,10.1242/dmm.032482,"TRAX,CTRA,Trax,Ctrax2,Ctrax1",MATLAB,"Sarah Foriel,Julien Beyrath,Ilse Eidhof,Richard J. Rodenburg,Annette Schenck,Jan Smeitink",,"https://github.com/mrjobosco/ctrax, https://github.com/ropensci/taxa, https://github.com/cran/itraxR, https://pypi.org/project/Ctrax/, https://github.com/cran/traj, https://github.com/cran/tram, https://github.com/esovik/cTrax-scripts, https://github.com/kvasilopoulos/transx, https://cran.r-project.org/package=transx, https://github.com/KumarLabJax/CtraxBackgroundExtractor, https://github.com/ulrichstern/yanglab-ctrax, https://github.com/cran/transx, https://cran.r-project.org/package=tram, https://cran.r-project.org/package=taxa, https://github.com/stuarteberg/ctrax-conda-recipes, https://cran.r-project.org/package=traj, https://github.com/cran/taxa, https://cran.r-project.org/package=itraxR"
DAC,DAC 4bit this time was used to alter recorded spike pulse amplitude between V and 1 V,10.3390/s21134423,"DACL,DACT,Dact,DACP,DACS,DACH,Dacc,DACF,DACA,DACC,DACM,DACO,DACR,DACE",,"Paweł Jurgielewicz,T. Fiutowski,Ewa Kublik,Andrzej Skoczeń,Małgorzata Szypulska,P. Wiącek,Paweł Hottowy,B. Mindur",,"https://cran.r-project.org/package=dacc, https://github.com/adereth/dactyl-keyboard, https://github.com/cran/dacc, https://cran.r-project.org/package=DidacticBoost, https://cran.r-project.org/package=adace, https://github.com/cran/adace, https://github.com/danielamitay/DACircularProgress, https://github.com/konradhalas/dacite, https://github.com/cran/DidacticBoost, https://github.com/dashaub/DidacticBoost, https://github.com/Andy671/Dachshund-Tab-Layout, https://github.com/vector-1127/DAC, https://github.com/cran/codacore, https://github.com/abstracthat/dactyl-manuform, https://github.com/data-as-code/dac, https://cran.r-project.org/package=DACF, https://cran.r-project.org/package=codacore, https://github.com/cran/DACF, https://pypi.org/project/dac/, https://github.com/LiYanStat/dacc"
DAC,"DAC differentiates between soma (body including sensors and actuators) and three layers characterizing the brain, the reactive layer, the adaptive layer and the contextual layer",10.3389/fncom.2013.00126,"DACL,DACT,Dact,DACP,DACS,DACH,Dacc,DACF,DACA,DACC,DACM,DACO,DACR,DACE",,"Malte Schilling,Jan Paskarbeit,Thierry Hoinville,Arne Hüffmeier,Axel Schneider,Josef Schmitz,Holk Cruse",,"https://cran.r-project.org/package=dacc, https://github.com/adereth/dactyl-keyboard, https://github.com/cran/dacc, https://cran.r-project.org/package=DidacticBoost, https://cran.r-project.org/package=adace, https://github.com/cran/adace, https://github.com/danielamitay/DACircularProgress, https://github.com/konradhalas/dacite, https://github.com/cran/DidacticBoost, https://github.com/dashaub/DidacticBoost, https://github.com/Andy671/Dachshund-Tab-Layout, https://github.com/vector-1127/DAC, https://github.com/cran/codacore, https://github.com/abstracthat/dactyl-manuform, https://github.com/data-as-code/dac, https://cran.r-project.org/package=DACF, https://cran.r-project.org/package=codacore, https://github.com/cran/DACF, https://pypi.org/project/dac/, https://github.com/LiYanStat/dacc"
DAC,"Notice that, for the simulations we have performed here, DAC performed better in detecting all the C = 4 ITH types in comparison to the performance that RP achieved when only 1 ITH type existed",10.12688/f1000research.8196.2,"DACL,DACT,Dact,DACP,DACS,DACH,Dacc,DACF,DACA,DACC,DACM,DACO,DACR,DACE",C,"José I. López,Jesús M. Cortés",,"https://cran.r-project.org/package=dacc, https://github.com/adereth/dactyl-keyboard, https://github.com/cran/dacc, https://cran.r-project.org/package=DidacticBoost, https://cran.r-project.org/package=adace, https://github.com/cran/adace, https://github.com/danielamitay/DACircularProgress, https://github.com/konradhalas/dacite, https://github.com/cran/DidacticBoost, https://github.com/dashaub/DidacticBoost, https://github.com/Andy671/Dachshund-Tab-Layout, https://github.com/vector-1127/DAC, https://github.com/cran/codacore, https://github.com/abstracthat/dactyl-manuform, https://github.com/data-as-code/dac, https://cran.r-project.org/package=DACF, https://cran.r-project.org/package=codacore, https://github.com/cran/DACF, https://pypi.org/project/dac/, https://github.com/LiYanStat/dacc"
DAMN,"The ADAM17 variant (NM_003183:exon6:c.G644T:p.R215I; rs142946965) was the only variant in an AD relevant gene predicted pathogenic by 7 out of 8 prediction programs (SIFT, Polyphen (HDIV/HVAR)), LRT, MutationTaster, Provean and FATHMM), conserved by three out of four conservation scores (DAMN, GERP, SiPHy) and additionally located within the maximal LOD score region of the pedigree",10.1038/s41380-018-0091-8,DAM,C,"Daniela Hartl,Patrick May,Wei Gu,Manuel Mayhaus,Sabrina Pichler,Christian Spaniol,Enrico Glaab,Dheeraj Reddy Bobbili,Paul Antony,Sandra Koegelsberger,Alexander Kurz,Timo Grimmer,Kevin Morgan,Badri N. Vardarajan,Christiane Reitz,John Hardy,José Brás,Rita Guerreiro,Rudi Balling,Jochen G. Schneider,Markus J. Riemenschneider",,"https://github.com/lark-max/DSAM, https://github.com/theowni/Damn-Vulnerable-RESTaurant-API-Game, https://cran.r-project.org/package=FSDAM, https://cran.r-project.org/package=DAIME, https://github.com/cran/FSDAM, https://github.com/cran/DALSM, https://github.com/cran/MN, https://cran.r-project.org/package=DALSM, https://github.com/dolevf/Damn-Vulnerable-GraphQL-Application, https://github.com/OpenZeppelin/damn-vulnerable-defi, https://cran.r-project.org/package=DSAM, https://github.com/rewanthtammana/Damn-Vulnerable-Bank, https://github.com/cran/DAIME, https://github.com/cran/DSAM, https://github.com/plambertULiege/DALSM, https://github.com/harishsg993010/damn-vulnerable-MCP-server, https://cran.r-project.org/package=MN"
DBVS,"Though it has some critical limitations, DBVS has demonstrated to be a useful strategy to suggest the action mechanism or for proposing new biological activities of known products or extracts [17,18,19,20,21,22,23,24,25]",10.3390/molecules25071649,,,"Juan Rodrigo Salazar,Marco A. Loza-Mejía,Diego Soto-Cabrera","https://github.com/tamopovi/DBVS, https://github.com/wavesoftware/dbvs","https://github.com/CristianT/LiteDBvsSQLite, https://github.com/cran/BRBVS, https://cran.r-project.org/package=PEPBVS, https://github.com/cran/NGBVS, https://cran.r-project.org/package=DBEST, https://github.com/cran/PEPBVS, https://github.com/cscss/DBVSR, https://cran.r-project.org/package=BRBVS, https://cran.r-project.org/package=NGBVS, https://github.com/DzefersonS/DBVS2023, https://github.com/aramkoukia/DocumentDbvsSQLAzure, https://cran.r-project.org/package=MMVBVS, https://github.com/cran/DBEST, https://github.com/cran/MMVBVS"
DBVS,"Thus DBVS can identify the most promising lead compounds for biological assays and decrease the costs associated with drug development [22,25].",10.3390/molecules25102365,,,"Nawal M. Al Musayeib,Musarat Amina,Gadah A. Al-Hamoud,Gamal A. Mohamed,Sabrin R. M. Ibrahim,Samah Shabana","https://github.com/tamopovi/DBVS, https://github.com/wavesoftware/dbvs","https://github.com/CristianT/LiteDBvsSQLite, https://github.com/cran/BRBVS, https://cran.r-project.org/package=PEPBVS, https://github.com/cran/NGBVS, https://cran.r-project.org/package=DBEST, https://github.com/cran/PEPBVS, https://github.com/cscss/DBVSR, https://cran.r-project.org/package=BRBVS, https://cran.r-project.org/package=NGBVS, https://github.com/DzefersonS/DBVS2023, https://github.com/aramkoukia/DocumentDbvsSQLAzure, https://cran.r-project.org/package=MMVBVS, https://github.com/cran/DBEST, https://github.com/cran/MMVBVS"
DBVS,to improve the performance of DBVS (60),10.1208/s12248-012-9322-0,,,"Tiejun Cheng,Qingliang Li,Zhigang Zhou,Yanli Wang,Stephen H. Bryant",https://github.com/tamopovi/DBVS,"https://github.com/CristianT/LiteDBvsSQLite, https://github.com/cran/BRBVS, https://cran.r-project.org/package=PEPBVS, https://github.com/cran/NGBVS, https://github.com/wavesoftware/dbvs, https://cran.r-project.org/package=DBEST, https://github.com/cran/PEPBVS, https://github.com/cscss/DBVSR, https://cran.r-project.org/package=BRBVS, https://cran.r-project.org/package=NGBVS, https://github.com/DzefersonS/DBVS2023, https://github.com/aramkoukia/DocumentDbvsSQLAzure, https://cran.r-project.org/package=MMVBVS, https://github.com/cran/DBEST, https://github.com/cran/MMVBVS"
DCMP,"All 199,244 probes tested in DCMP analyses were combined into regions using the “comb-p” tool",10.1038/s41598-020-60758-0,"DCMPix,DCM,DCMPS,NDCMP",,"Randi K. Johnson,Lauren A. Vanderlinden,Fran Dong,Patrick M. Carry,Jennifer Seifert,Kathleen Waugh,Hanan Shorrosh,Tasha E. Fingerlin,Brigitte I. Frohnert,Ivana V. Yang,Katerina Kechris,Marian Rewers,Jill M. Norris",https://pypi.org/project/dcmp/,"https://github.com/cran/rLDCP, https://github.com/cran/DCEM, https://cran.r-project.org/package=DCPO, https://github.com/NeuroGranberg/dcmp, https://github.com/cotterell/tdcm, https://github.com/cran/TDCM, https://github.com/parichit/DCEM, https://cran.r-project.org/package=rLDCP, https://github.com/zhoushen1/DCMPNet, https://github.com/cran/CUMP, https://cran.r-project.org/package=TDCM, https://github.com/silenceper/dcmp, https://cran.r-project.org/package=DCEM, https://github.com/Mr-Linus/DCMP, https://github.com/cran/DCPO, https://github.com/bermufine/dcmp, https://cran.r-project.org/package=CUMP, https://github.com/aidanscannell/dcmpc"
DCMP,"Kim also hoped JSAP to join DCMP, as JSAP and JPS are two independent member societies of AAPPS",10.1007/s43673-021-00008-1,"DCMPix,DCM,DCMPS,NDCMP",,AAPPS,,"https://github.com/cran/rLDCP, https://github.com/cran/DCEM, https://cran.r-project.org/package=DCPO, https://github.com/NeuroGranberg/dcmp, https://github.com/cotterell/tdcm, https://github.com/cran/TDCM, https://github.com/parichit/DCEM, https://pypi.org/project/dcmp/, https://cran.r-project.org/package=rLDCP, https://github.com/zhoushen1/DCMPNet, https://github.com/cran/CUMP, https://cran.r-project.org/package=TDCM, https://github.com/silenceper/dcmp, https://cran.r-project.org/package=DCEM, https://github.com/Mr-Linus/DCMP, https://github.com/cran/DCPO, https://github.com/bermufine/dcmp, https://cran.r-project.org/package=CUMP, https://github.com/aidanscannell/dcmpc"
DCMP,Xiang stated that six core members participating to DCMP are from CPS,10.1007/s43673-021-00008-1,"DCMPix,DCM,DCMPS,NDCMP",,AAPPS,https://github.com/Mr-Linus/DCMP,"https://github.com/cran/rLDCP, https://github.com/cran/DCEM, https://cran.r-project.org/package=DCPO, https://github.com/NeuroGranberg/dcmp, https://github.com/cotterell/tdcm, https://github.com/cran/TDCM, https://github.com/parichit/DCEM, https://pypi.org/project/dcmp/, https://cran.r-project.org/package=rLDCP, https://github.com/zhoushen1/DCMPNet, https://github.com/cran/CUMP, https://cran.r-project.org/package=TDCM, https://github.com/silenceper/dcmp, https://cran.r-project.org/package=DCEM, https://github.com/cran/DCPO, https://github.com/bermufine/dcmp, https://cran.r-project.org/package=CUMP, https://github.com/aidanscannell/dcmpc"
DatabaseConnector,"ROMOP can connect to an OMOP-formatted EHR database in either MySQL format using odbc and RMySQL or a variety of others including, Oracle, PostgreSQL, Microsoft SQL Server, Amazon Redshift, Google BigQuery, and Microsoft Parallel Data Warehouse, made possible through the OHDSI group’s DatabaseConnector and DatabaseConnectorJars packages",10.1093/jamiaopen/ooy059,DatabaseConnectorJars,,"Benjamin S. Glicksberg,Boris Oskotsky,Nicholas Giangreco,Phyllis Thangaraj,Vivek A. Rudrapatna,Debajyoti Datta,Remi Frazier,Nelson Lee,Rick Larsen,Nicholas P. Tatonetti,Atul J. Butte","https://cran.r-project.org/web/packages/DatabaseConnector/index.html, https://cran.r-project.org/package=DatabaseConnector, https://github.com/cran/DatabaseConnector, https://github.com/DragonJoker/DatabaseConnector, https://github.com/LeoLeos/DatabaseConnector, https://github.com/OHDSI/DatabaseConnector, https://github.com/Saad711T/DatabaseConnector","https://github.com/darwin-eu/CDMConnector, https://cran.r-project.org/package=DatabaseConnectorJars, https://github.com/cran/CDMConnector, https://github.com/OHDSI/DatabaseConnectorJars, https://cran.r-project.org/package=CDMConnector, https://github.com/cran/DatabaseConnectorJars"
DatabaseConnector,"Statistical analyses were conducted using the OHDSI R packages patient-level prediction, Cyclops, Cohort Method, DatabaseConnector, SqlRender, FeatureExtraction, and others",10.1177/1176935119835538,DatabaseConnectorJars,R,"Aaron Galaznik,Christian Reich,Greg Klebanov,Yuriy Khoma,Eldar Allakhverdiiev,Greg Hather,Yaping Shou","https://cran.r-project.org/web/packages/DatabaseConnector/index.html, https://cran.r-project.org/package=DatabaseConnector, https://github.com/cran/DatabaseConnector, https://github.com/OHDSI/DatabaseConnector","https://github.com/darwin-eu/CDMConnector, https://cran.r-project.org/package=DatabaseConnectorJars, https://github.com/cran/CDMConnector, https://github.com/OHDSI/DatabaseConnectorJars, https://github.com/DragonJoker/DatabaseConnector, https://github.com/LeoLeos/DatabaseConnector, https://cran.r-project.org/package=CDMConnector, https://github.com/Saad711T/DatabaseConnector, https://github.com/cran/DatabaseConnectorJars"
DatabaseConnector,"These packages cover a range of useful tools beyond just the CDM (eg, CommonDataModel), including back-end engines (eg, ArachneExecutionEngine), connectors (eg, DatabaseConnector), user-interfaces (eg, ArachneUI and AthenaUI), web resources (eg, ATLAS, Achilles, and Athena), tools for data processing and extraction (eg, OhdsiRTools and FeatureExtraction), as well as those that automatically perform analyses (eg, PatientLevelPrection, CohortMethod, Cyclops, CaseCrossover, and CaseControl)",10.1093/jamiaopen/ooy059,DatabaseConnectorJars,,"Benjamin S. Glicksberg,Boris Oskotsky,Nicholas Giangreco,Phyllis Thangaraj,Vivek A. Rudrapatna,Debajyoti Datta,Remi Frazier,Nelson Lee,Rick Larsen,Nicholas P. Tatonetti,Atul J. Butte","https://cran.r-project.org/web/packages/DatabaseConnector/index.html, https://cran.r-project.org/package=DatabaseConnector, https://github.com/cran/DatabaseConnector, https://github.com/DragonJoker/DatabaseConnector, https://github.com/OHDSI/DatabaseConnector, https://github.com/Saad711T/DatabaseConnector","https://github.com/darwin-eu/CDMConnector, https://cran.r-project.org/package=DatabaseConnectorJars, https://github.com/cran/CDMConnector, https://github.com/OHDSI/DatabaseConnectorJars, https://github.com/LeoLeos/DatabaseConnector, https://cran.r-project.org/package=CDMConnector, https://github.com/cran/DatabaseConnectorJars"
Deepview,Homology modeling of a putative asymmetric homotetrameric SHMT protein structure was conducted with Deepview and Swiss Model Workspace software using the SHMT protein sequence from Forrest and the available SHMT crystal structure from Homo sapiens as a template; PDB accession 1BJ4 chain A,10.1038/s41598-018-37815-w,"deepview,Deep view,swiss-pdbviewerdeepviewv4.0,DeepView Tool,Deepview,DeepView,DeepView GROMOS,DeepView),Deep View,deepView,Deep-view,DeepView Pro,DeepViewv4,DEEP VIEW,DeepView70,DeepView Next,DeepView62,DeepViewer,Deep-View",,"Naoufal Lakhssassi,Gunvant Patil,Sarbottam Piya,Zhou Zhou,Azam Baharlouei,My Abdelmajid Kassem,David A. Lightfoot,Tarek Hewezi,Abdelali Bara­kat,Henry T. Nguyen,Khalid Meksem",,"https://github.com/cran/texPreview, https://cran.r-project.org/package=mapview, https://github.com/CentML/DeepView.Profile, https://github.com/cran/mapview, https://github.com/satishlokkoju/deepview, https://github.com/drprojects/DeepViewAgg, https://github.com/Findeton/deepview, https://cran.r-project.org/package=ReviewR, https://github.com/DeepakumarSubbian/Deepview, https://github.com/nvelden/geneviewer, https://github.com/augmentedperception/deepview_video_dataset, https://github.com/thewileylab/ReviewR, https://cran.r-project.org/package=deeptime, https://cran.r-project.org/package=geneviewer, https://cran.r-project.org/package=texPreview, https://github.com/cran/geneviewer, https://github.com/cran/deeptime, https://github.com/yonicd/texPreview, https://github.com/cran/ReviewR, https://github.com/r-spatial/mapview, https://github.com/willgearty/deeptime, https://pypi.org/project/deepview/"
Deepview,Manipulation of 3D-structures was realized using Deepview (Swiss Pdb-viewer) (https://spdbv.vital-it.ch/) and included the compute H-bond formation and mutation tools.,10.3390/plants9010027,"deepview,Deep view,swiss-pdbviewerdeepviewv4.0,DeepView Tool,Deepview,DeepView,DeepView GROMOS,DeepView),Deep View,deepView,Deep-view,DeepView Pro,DeepViewv4,DEEP VIEW,DeepView70,DeepView Next,DeepView62,DeepViewer,Deep-View",,"Mathieu Jossier,Yanpei Liu,Sophie Massot,Michael Hodges",,"https://github.com/cran/texPreview, https://cran.r-project.org/package=mapview, https://github.com/CentML/DeepView.Profile, https://github.com/cran/mapview, https://github.com/satishlokkoju/deepview, https://github.com/drprojects/DeepViewAgg, https://github.com/Findeton/deepview, https://cran.r-project.org/package=ReviewR, https://github.com/DeepakumarSubbian/Deepview, https://github.com/nvelden/geneviewer, https://github.com/augmentedperception/deepview_video_dataset, https://github.com/thewileylab/ReviewR, https://cran.r-project.org/package=deeptime, https://cran.r-project.org/package=geneviewer, https://cran.r-project.org/package=texPreview, https://github.com/cran/geneviewer, https://github.com/cran/deeptime, https://github.com/yonicd/texPreview, https://github.com/cran/ReviewR, https://github.com/r-spatial/mapview, https://github.com/willgearty/deeptime, https://pypi.org/project/deepview/"
