name,ground truth,candidate_urls,doi,paragraph,synonyms,language,authors
HFSS,,"https://cran.r-project.org/package=MFSIS,https://github.com/shygeyang/-HFSS-API-for-vortex-metasurface-generation,https://github.com/xevozen/HFSS-Design-Files,https://github.com/cran/MFSIS,https://github.com/WoodyBuendia/HFSS-MATLAB-API,https://cran.r-project.org/package=FSSF,https://github.com/cran/FSSF,https://github.com/LyingCortex/HFSS,https://github.com/ReenaS25/DESIGN_AND_SIMULATION_OF_BRANCH_LINE_COUPLER_USING_HFSS,https://github.com/yuip/hfss-api",10.3390/mi12040453,"The coplanar waveguide (CPW)-fed antenna was designed using ANSYS high-frequency structural simulator (HFSS), which operates at 3.04–10.70 GHz and 15.18–18 GHz (upper K u band) with a return loss < −10 dB and a VSWR < 2","(HFSS,HFSS),HFSSM,HFSS®,HFSSD,CHFSS,HFSS©,HFS,HFSSTM,HFSS25",,"Sharadindu Gopal Kirtania,Bachir Younes,Abdul Rakib Hossain,Tutku Karacolak,Praveen Kumar Sekhar"
HFSS,,"https://cran.r-project.org/package=MFSIS,https://github.com/shygeyang/-HFSS-API-for-vortex-metasurface-generation,https://github.com/xevozen/HFSS-Design-Files,https://github.com/cran/MFSIS,https://github.com/WoodyBuendia/HFSS-MATLAB-API,https://cran.r-project.org/package=FSSF,https://github.com/cran/FSSF,https://github.com/LyingCortex/HFSS,https://github.com/ReenaS25/DESIGN_AND_SIMULATION_OF_BRANCH_LINE_COUPLER_USING_HFSS,https://github.com/yuip/hfss-api",10.3390/ijerph17197231,Case studies and brand testimonials indicate that these novel techniques are widely employed by HFSS products and brands.,"(HFSS,HFSS),HFSSM,HFSS®,HFSSD,CHFSS,HFSS©,HFS,HFSSTM,HFSS25",,"Mimi Tatlow‐Golden,Daniel Parker"
HFSS,,"https://cran.r-project.org/package=MFSIS,https://github.com/shygeyang/-HFSS-API-for-vortex-metasurface-generation,https://github.com/xevozen/HFSS-Design-Files,https://github.com/cran/MFSIS,https://github.com/WoodyBuendia/HFSS-MATLAB-API,https://cran.r-project.org/package=FSSF,https://github.com/cran/FSSF,https://github.com/LyingCortex/HFSS,https://github.com/ReenaS25/DESIGN_AND_SIMULATION_OF_BRANCH_LINE_COUPLER_USING_HFSS,https://github.com/yuip/hfss-api",10.3390/s20216142,"In simulations, both focusing lenses with 3D unit cell structures were implemented in HFSS and the focusing gain was calculated","(HFSS,HFSS),HFSSM,HFSS®,HFSSD,CHFSS,HFSS©,HFS,HFSSTM,HFSS25",,"Kd. M. Raziul Islam,Sangjo Choi"
HFSS,,"https://cran.r-project.org/package=MFSIS,https://github.com/shygeyang/-HFSS-API-for-vortex-metasurface-generation,https://github.com/xevozen/HFSS-Design-Files,https://github.com/cran/MFSIS,https://github.com/WoodyBuendia/HFSS-MATLAB-API,https://cran.r-project.org/package=FSSF,https://github.com/cran/FSSF,https://github.com/LyingCortex/HFSS,https://github.com/ReenaS25/DESIGN_AND_SIMULATION_OF_BRANCH_LINE_COUPLER_USING_HFSS,https://github.com/yuip/hfss-api",10.3390/s19143134,"The simulations conducted with HFSS to obtain such results required using εr = 22, tanδ = 0.001 and h = 0.04 mm thickness","(HFSS,HFSS),HFSSM,HFSS®,HFSSD,CHFSS,HFSS©,HFS,HFSSTM,HFSS25",,"María Elena de Cos Gómez,Humberto Fernández Álvarez,Blas Puerto Valcarce,Cebrián García González,John A. Olenick,Fernando Las‐Heras"
HFSS,,"https://cran.r-project.org/package=MFSIS,https://github.com/shygeyang/-HFSS-API-for-vortex-metasurface-generation,https://github.com/xevozen/HFSS-Design-Files,https://github.com/cran/MFSIS,https://github.com/WoodyBuendia/HFSS-MATLAB-API,https://cran.r-project.org/package=FSSF,https://github.com/cran/FSSF,https://github.com/LyingCortex/HFSS,https://github.com/ReenaS25/DESIGN_AND_SIMULATION_OF_BRANCH_LINE_COUPLER_USING_HFSS,https://github.com/yuip/hfss-api",10.1038/s41598-020-69547-1,"In this simulations, ten layers with the same thickness of 1 mm above the tag have been tested with the same permittivity as the air and only the permittivity of one of them has been changed to 2 at each step determined by layer number in parts (d) and (e) [images in parts (a), (b), and (c) are obtained from HFSS]","(HFSS,HFSS),HFSSM,HFSS®,HFSSD,CHFSS,HFSS©,HFS,HFSSTM,HFSS25",C,"Masoud Baghelani,Zahra Abbasi,Mojgan Daneshmand,Peter E. Light"
catwalk,,"https://cran.r-project.org/package=talkr,https://github.com/knz/catwalk,https://github.com/cran/Rtwalk,https://cran.r-project.org/package=crawl,https://github.com/charmbracelet/catwalk,https://github.com/cran/catalog,https://github.com/cran/crawl,https://cran.r-project.org/package=cata,https://github.com/cran/talkr,https://github.com/qlik-oss/catwalk,https://github.com/tisztamo/Catwalk.jl,https://github.com/nathaneastwood/catalog,https://cran.r-project.org/package=catalog,https://github.com/cran/cata,https://cran.r-project.org/package=Rtwalk,https://github.com/allenai/catwalk",10.1021/acschemneuro.0c00794,"In the catwalk analyses, a small number of postprocedure changes were observed, but these were not consistent","CatWalk gait,CatWalk-XT,Catwalk®,CatWalk XT®,CatWalkTM XT,CATWALK XT,CatWalk®,Catwalk X,CatWalk (CW),CatWalk 7,CatWalk XTTM,Catwalk7,Catwalk-XT,CatWalkTM,CatwalkXT9,CatWalkXT,CatwalkTM,CatWalk XT,Catwalk XT,CatwalkXT",,"Maria Plesia,Oliver Stevens,Gavin R. Lloyd,Catherine Kendall,Ian Coldicott,Aneurin J. Kennerley,Gaynor Miller,Pamela J. Shaw,Richard J. Mead,John C. C. Day,James J. P. Alix"
catwalk,,"https://cran.r-project.org/package=talkr,https://github.com/knz/catwalk,https://github.com/cran/Rtwalk,https://cran.r-project.org/package=crawl,https://github.com/charmbracelet/catwalk,https://github.com/cran/catalog,https://github.com/cran/crawl,https://cran.r-project.org/package=cata,https://github.com/cran/talkr,https://github.com/qlik-oss/catwalk,https://github.com/tisztamo/Catwalk.jl,https://github.com/nathaneastwood/catalog,https://cran.r-project.org/package=catalog,https://github.com/cran/cata,https://cran.r-project.org/package=Rtwalk,https://github.com/allenai/catwalk",10.1371/journal.pone.0068584,Gait performance was assessed and recorded using the catwalk analysis software,"CatWalk gait,CatWalk-XT,Catwalk®,CatWalk XT®,CatWalkTM XT,CATWALK XT,CatWalk®,Catwalk X,CatWalk (CW),CatWalk 7,CatWalk XTTM,Catwalk7,Catwalk-XT,CatWalkTM,CatwalkXT9,CatWalkXT,CatwalkTM,CatWalk XT,Catwalk XT,CatwalkXT",,"Yah-se K. Abada,Huu Phuc Nguyen,Rudy Schreiber,Bart Ellenbroek"
catwalk,,"https://cran.r-project.org/package=talkr,https://github.com/knz/catwalk,https://github.com/cran/Rtwalk,https://cran.r-project.org/package=crawl,https://github.com/charmbracelet/catwalk,https://github.com/cran/catalog,https://github.com/cran/crawl,https://cran.r-project.org/package=cata,https://github.com/cran/talkr,https://github.com/qlik-oss/catwalk,https://github.com/tisztamo/Catwalk.jl,https://github.com/nathaneastwood/catalog,https://cran.r-project.org/package=catalog,https://github.com/cran/cata,https://cran.r-project.org/package=Rtwalk,https://github.com/allenai/catwalk",10.1371/journal.pone.0023244,"Effects on rotarod performance are assessed between days 35 to 60, analysis of hind-limb muscle volume and immunohistochemistry to assess the degree of gastrocnemius innervation at day 60 in half of the cohort and the remaining cohort being assessed for motor function using the catwalk gait analysis system and for time to onset","CatWalk gait,CatWalk-XT,Catwalk®,CatWalk XT®,CatWalkTM XT,CATWALK XT,CatWalk®,Catwalk X,CatWalk (CW),CatWalk 7,CatWalk XTTM,Catwalk7,Catwalk-XT,CatWalkTM,CatwalkXT9,CatWalkXT,CatwalkTM,CatWalk XT,Catwalk XT,CatwalkXT",,"Richard J. Mead,Ellen Bennett,Aneurin J. Kennerley,Paul Sharp,Claire Sunyach,Paul R. Kasher,Jason Berwick,Brigitte Pettmann,Giuseppe Battaglia,Mimoun Azzouz,Andrew J. Grierson,Pamela J. Shaw"
catwalk,,"https://cran.r-project.org/package=talkr,https://github.com/knz/catwalk,https://github.com/cran/Rtwalk,https://cran.r-project.org/package=crawl,https://github.com/charmbracelet/catwalk,https://github.com/cran/catalog,https://github.com/cran/crawl,https://cran.r-project.org/package=cata,https://github.com/cran/talkr,https://github.com/qlik-oss/catwalk,https://github.com/tisztamo/Catwalk.jl,https://github.com/nathaneastwood/catalog,https://cran.r-project.org/package=catalog,https://github.com/cran/cata,https://cran.r-project.org/package=Rtwalk,https://github.com/allenai/catwalk",10.1016/j.freeradbiomed.2013.04.018,"The catwalk gait analysis system (Noldus Instruments, version 7.1) was used to capture gait parameters in groups of 5 G93A—transgenic mice and 7 nontransgenic mice","CatWalk gait,CatWalk-XT,Catwalk®,CatWalk XT®,CatWalkTM XT,CATWALK XT,CatWalk®,Catwalk X,CatWalk (CW),CatWalk 7,CatWalk XTTM,Catwalk7,Catwalk-XT,CatWalkTM,CatwalkXT9,CatWalkXT,CatwalkTM,CatWalk XT,Catwalk XT,CatwalkXT",,"Richard J. Mead,Adrian Higginbottom,Scott P. Allen,Janine Kirby,Ellen Bennett,Siân C. Barber,Paul R. Heath,Antonio Coluccia,Neelam Patel,Iain Gardner,Andrea Brancale,Andrew J. Grierson,Pamela J. Shaw"
catwalk,,"https://cran.r-project.org/package=talkr,https://github.com/knz/catwalk,https://github.com/cran/Rtwalk,https://cran.r-project.org/package=crawl,https://github.com/charmbracelet/catwalk,https://github.com/cran/catalog,https://github.com/cran/crawl,https://cran.r-project.org/package=cata,https://github.com/cran/talkr,https://github.com/qlik-oss/catwalk,https://github.com/tisztamo/Catwalk.jl,https://github.com/nathaneastwood/catalog,https://cran.r-project.org/package=catalog,https://github.com/cran/cata,https://cran.r-project.org/package=Rtwalk,https://github.com/allenai/catwalk",10.1371/journal.pone.0023244,"4/ Assess the remaining 7 mice per group, 3 times per week for onset of clinical signs from 60 days of age to day 90 (if necessary) and gait analysis using the catwalk gait analysis system at 63, 77 and 91 days of age (9, 11, and 13 weeks)","CatWalk gait,CatWalk-XT,Catwalk®,CatWalk XT®,CatWalkTM XT,CATWALK XT,CatWalk®,Catwalk X,CatWalk (CW),CatWalk 7,CatWalk XTTM,Catwalk7,Catwalk-XT,CatWalkTM,CatwalkXT9,CatWalkXT,CatwalkTM,CatWalk XT,Catwalk XT,CatwalkXT",,"Richard J. Mead,Ellen Bennett,Aneurin J. Kennerley,Paul Sharp,Claire Sunyach,Paul R. Kasher,Jason Berwick,Brigitte Pettmann,Giuseppe Battaglia,Mimoun Azzouz,Andrew J. Grierson,Pamela J. Shaw"
MATLAB,,"https://github.com/scottclowe/matlab-schemer,https://github.com/HenrikBengtsson/R.matlab,https://github.com/matlab2tikz/matlab2tikz,https://cran.r-project.org/package=matlab2r,https://cran.r-project.org/package=modopt.matlab,https://github.com/cran/R.matlab,https://github.com/muschellij2/matlabr,https://github.com/ocbe-uio/matlab2r,https://github.com/mathworks/MATLAB-Simulink-Challenge-Project-Hub,https://cran.r-project.org/package=matlabr,https://github.com/cran/matlab,https://cran.r-project.org/package=matlab,https://github.com/cran/matlabr,https://github.com/cran/matlab2r,https://github.com/petercorke/robotics-toolbox-matlab,https://github.com/raymondjacobson/matlab,https://pypi.org/project/matlab/,https://github.com/cran/modopt.matlab,https://github.com/aludnam/MATLAB,https://github.com/uhub/awesome-matlab,https://cran.r-project.org/package=R.matlab",10.1371/journal.pone.0158375,Figure created by the authors using prefecture boundary data from [18] and MATLAB software.,"MATLAB,Matlab ODE,Matlab14b,Matlab R12,Matlab),matlab_hot,MATLAB FDA,Matlab37,MATLAB PCTB,Matlab HDSS,Matlab2016b,Matlab33,MatLab®2014,Matlabpool,MATLAB2018B,Matlab®2011,MATLAB ga,Matlab66,MatLab2019a,Matlab®2018,MatLab LSD,Matlab34,Matlab DSS,Matlab*G,MatlabTrack,Matlab/DAQ,Matlab M,MatLab26,MATLAB GA,MATLAB32,MATLAB2016,Matlab8,MatLab2,MATLAB2015,Matlab xor,MATLAB-R,MATLAB6,MATLAB corr,Matlab MAT,Matlabv,MATLAB64,Matlab35,©MatLab,Matlab XCOV,Matlab GIS,Matlab201,Matlab/Cyt3,MATLAB® SVM,MATLAB -The Language of Technical Computing,MATLAB®,Matlab44,matlab2020a,MATLAAB,MATLAB®□,MatLab BGL,Matlab2010a,MATLAB ROC,MATLAB REST,matlab2017b,MATLAB-max,Matlab/GUI,Matlabs,MATLAB MAT,MATLAB-GUI,MatLab R12,MATLab©,Matlab RL,Matlab®9,MATLAB® R,MATLAB-C++,Matlab IDE,MATLAB RGB,MATLAB®2015,MATLAB2012a,MATLAB2014b,MATLAB*G,MatLab ANN,MATLAB .m,MATLAB cvx,Matlab BGL,MATLAB Code,MATLABTrack,MATLAB2017b,MATLAB GNSS,Matlab PSE,MATLAB/SPM8,MatlabHTK,MATLAB QA,Matlab2009b,Matlab CoD,MATLAB®ODE,MATLAB49,MatlabStan,MATLAB®-ODE,MATLABtf,R-matlab,MATLAB2020a,MATLAB PCT,MATLAP,MATLAB SDK,MATLAB-inv,MatLabTM,MATLAB2011b,Matlab GUI,MATLAB®on,MATLAB/RTW,MATLAB dtw,MATLAB16b,MATLAB DIC,MatLab©v,matlab R,MATLAB GPU,MATLAB/GNU,MATLAB26,MATLAB2015a,GGMatlab,MATLAB ©,Matlab2014b,Matlab2019b,MATLAB® GUI,MATLABS,matlab - the language of technical computing,MATLAB xPC,MatLAB64,Matlab TRIM,Matlab/R,MATLAB GUI,MATLAM,MatLab©,MATLAB STTC,Matlab xPC®,Matlab26,Matlab2006b,Matlab LMI,MATLAB-corr,MATLAB2014a,Matlab15b,MatlabTM,Matlab CONV,Matlab12,MATLAB Lab,Matlab39,MATLAB PIV,MATL,MATLAB CADE,MATLABv8,MATLAB/Win,Matlab fft,MATLAB rng,Matlab .m,matlab_pet,Matlab CGDS,matlabweb,Matlabworks,MATLAB HMM,MatLab Beh,MATLAB1,Matlabbatch,MATLAB DGN,MATLAB8,MatLab code,MATLAB5,Matlab PSOM,MATLAB.m,Matlab MCR,MAATLAB,Matlab-GUI,MATLab®,Matlab2014,MATLAB2009a,Matlab dtw,MATLAB-C,Matlab.m,MATLAB55,MATLAB EFD,Matlab SOFI,MATLAB2017a,Matlab61,MATLAB Java,Matlab CWT,MATLAB2011a,Matlab2016,MatlabV7,MATLAB-std,Matlab3,Matlabcode,Matlab-14a,Matlab Rev,MatLab2019b,MATLAB71,MATLAN,MATLAB MEX,Matlab tool,Matlab ALRI,Matlab.fig,Matlab EEMD,MATLAB2013a,Matlab pca,Matlab2018b,pymatlab,MATLAB44,Matlab2008,MATLAB7,Matlab MEX,MATLAB AB,MATLAB/C99,MatLab pmtm,MatlabBP,Matlab jet,MATLAB-CVX,Matlab2012b,Matlab2013a,Matlab FFT,Matlab14,Matlab2010b,Matlab live,matlabs,Matlab®21,Matlab7®,MATLAB cwt,MATLAB®2017,Matlab-API,MATLAB/C,MatlabR2018,Matlab©ODE,Matlab ©,MATLAB Mex,Matlab46,Matlab-7,ATLAB,MATLAB TE,MATLAB2013b,Matlab/SPM,MatlabV8,MATLAB2007a,Matlab©,Matlab xPC,MATLAB@2020,MatLabR2014,Matlab2013,MatLab-7,MatlabR2007,Matlab2,Matlab©®,Matlab2009a,Matlab ®,MatLab2012b,MATLAB MCR,MatLab®,MatLAB®,Matlab/C#,Matlab4647,Matlab (R),matlab®,Matlab®2016,MATLABR2009,Matlab135,MATLAB/GPU,Matlab2017a,matlab,Matlab-SPM,MATLABcode,Matlab mex,Matlab corr,MATLAB45,MATLABs,MATLAB2008,Matlab2010,Matlab31,Matlab app,Matlab Ver,MATLAB2018b,MATLAB SPM,MATLAB MEP,MATLAB ODE,MATLAB Tool,Matlabf,MATLAB W,matlabbatch,Matlab R14,MatLab R,Matlab-5,MATLAB2008a,Matlab2017b,MATLAB BGL,Matlab19b,MATLAB2019a,Matlab Soft,Matlab12b,MATLABand,MATLAB2012b,MATLAB®max,MATLAB code,MATLAB107,Matlab16a,Matlab(R),Matlab2020a,Matlab COM,Matlab® xPC,Matlab2007,MATLAB2010,MATLAB16,MatlabFIG,MatlabR2012,Matlab2013b,MatlabR2016,Matlab fir1,MATLAB/MIJ,Matlab2019,MatlabR,Matlab 5G,Matlab Code,MATLABÒ,Matlab GPML,MATLAB ROS,matlab NBS,matlab2cpp,Matlab2018,MATLAB App,Matlab-B,MATLAb,MATLAB GPML,MATLAB35,MatlabMPI,Matlabr,Matlab2012a,Matlab29,R.matlab,MATLAB mex,MATLAB2006a,MATLAB2008b,MATLAB CVX,MatLab2020a,R/Matlab,Matlad,MATLAB2007,MATLAB2007b,Matlab-code,Matlab_BGL,Matlab®2017,MATLAB®13,MATLAB PDE,MATLAB/xPC,MCMatlab,MATLAB2,MatLab Code,MATLAB2016a,Matlab CO,Matlab7,Matlab2015b,MATLAB ANN,MATLAB Apps,MatLab2017a,Matlab GA,Matlab® FDA,MATLAB2009b,Matlab.mat,MATLAS,Matlab Not,Matlab® R,MATLAB ®,MATLAB38,MATLAB13,MatlabOther,Matlab2011a,Matlab2019a,MatLabv,MATLAB2013,MatlabV9,MATLAB47,MatlabTFCE,MATLAB-code,MATLABTB,MATLAB2020,matlab GUI,MATLAB nnmf,MATLAB/R,MATLAB3,Matlab ANN,Matlab-MTEX,MATLABNN,MATLAB®code,MATLAB (R,matlab_jet,MATLAB fast,MATLAB/AMPL,Matlab28,Matlab RAND,Matlab-2014,Matlab®v7,MATLAB Demo,MATLAB2015b,Matlab6,MATLABR,MATLAB ML,MATLAB LMI,MatlabFns,Matlab2015,Matlab code,MATLAB tSNE,MatLabs,Matlab .mat,Matlab2021a,MATLA,MATLAB9,MatLab ®,dMATLAB,MATLAB SIR,Matlab SPM,Matlab2011,MATLAB®2018,Matlab S,MATLAB NBS,Matlab2015a,matlab2009,Matlab9,Matlab2017,Matlab2cpp,Matlab EDA,MatlabR2013,MatLabR,Matlab42,Matlab(tm),MATLAB-SQP,pMATLAB,Matlab PDE,MATLAB2020b,MATLABtrack,RBmatlab,MATLAB CPU,MATLAB40,matlab2016b,MATLAB Mat,MCmatlab,MATLAB NRT,MatlabVR,Matlab2011b,Matlab®a,m Matlab,Matlab®for,MatLab GUI,MATLABŠs,Matlab PCA,MatLab7,MATLAB2014,MATLAB41,MATLAB2010b,MATLABOther,Matlab ODES,Matlab2018a,MATLAB CS,Matlab2012,Matlab save,MATLAB/ANN,Matlab2Weka,matlab_cool,Matlab/Data,MATLAB M,matlab-code,Matlab2008a,Matlabs tic,MatLAB©,MATLAB .mat,MATLAB2019,Matlab51,MATLAB API,Matlab6p5,MatlabCode,matlab7,MatLabr,MATLAB50,MATLAB2010a,MATLAB AD,MATLABBGL,Matlab m,Matlab File,MATLAB48,Matlab App,MatLab2015a,Matlab69,matrix laboratory,MATLAB2011,MATLAB-2018,MATLAB©,Matlab R,bfmatlab,MATLAB27,Matlab®,MatlabBGL,Matlab5,pMatlab,MATLAB R,matlab2012a,MATLAB®2016,MATLAB2016b,Matlab24,Matlab2009,MATLAB®®,MatLab2012a,Matlab18b,MATLAB K,MATLAB®7,Matlab API,MATLAB YAML,Matlab2016a,R/MATLAB,MATLAB-7,Matlab/C,MATLABTM,Matlab SVM,MATLAB25,MatLab2018a,MATLAB2019b,MATLAB2019c,Matlab-2007,Matlab®tool,MATLAB2018a,Matlab©code,MATLAB BO,Matlab2014a,MATLAB2018,Matlable,MatLab2011,MATLAB app,MATLAB(R,MATLAB SQL,Matlab eGUI,Matlab XPC,MATLAB®6,MATLAB IDE",MATLAB,"Roshanak Nateghi,Jeremy D. Bricker,Seth D. Guikema,Akihiro Bessho"
